long,lat,parkname
-89.57694,46.45889,Gogebic Lake State Park - N9995 State Hwy M64; Marenisco
-89.68056,46.78111,Porcupine Mountains Wilderness State Park - 33303 Headquarters Rd; Ontonagon
-88.841215,46.817427,Baraga State Forest - Pike Lake Rd; Pelkie
-88.8575,46.890833,Twin Lakes State Park - 6204 E Poyhonen Rd; Toivola
-95.15389,48.55056,Beltrami Island State Forest - Forest Area Township
-94.94111,49.31111,Northwest Angle State Forest - Angle Township
-91.28611,47.80972,Isabella Lake State Forest - Stony River Township
-93.25111,45.96806,Whited State Wildlife Management Area - Brook Park
-92.875833,45.568056,Wild River State Park - 39797 Park Trail; Center City
-93.08694,45.31667,Carlos Avery Wildlife Management Area - 5463 W Broadway Ave; Columbus
-92.32611,44.5075,Frontenac State Park - 29223 County 28 Blvd; Frontenac
-92.78333,44.8625,Afton State Park - 6959 Peller Ave S; Hastings
-92.583611,45.974167,St. Croix State Park - 30065 St Croix Park Rd; Hinckley
-92.58333,45.97417,Saint Croix State Park - 30065 St Croix Park Rd; Hinckley
-92.76583,45.21944,William O'Brien State Park - 16821 O Brien Trl N; Marine on St Croix
-93.40111,45.91278,Ann Lake State Wildlife Management Area - Mora
-93.107222,44.345,Nerstrand-Big Woods State Park - 9700 170th St E; Nerstrand
-93.12583,43.96167,Aurora State Wildlife Management Area - Owatonna
-93.058611,44.087778,Rice Lake State Park - Merton Township
-93.29528,45.40889,Bethel State Wildlife Management Area - St Francis
-92.84167,46.09028,Sandstone State Wildlife Management Area - Sandstone
-92.84389,46.17083,Banning State Park - 61101 Banning Park Rd; Sandstone
-92.796149,45.076714,St. Croix Islands State Recreation Area - Stillwater
-92.66944,45.395,Interstate State Park - 307 Milltown Ct; Taylors Falls
-93.17778,44.88583,Fort Snelling State Park - 101 Snelling Lake Rd; St Paul
-94.11111,45.2225,Albion State Wildlife Management Area - Annandale
-95.17,35.62417,Greenleaf Lake State Park - Darwin
-94.466667,45.015833,Greenleaf Lake State Recreation Area - Ellsworth Township
-94.73056,44.4525,Fort Ridgely State Park- 72158 CR 30; Fairfax
-94.18333,44.60556,Altnow Marsh State Wildlife Management Area - Gaylord
-93.88056,44.69167,Assumption State Wildlife Management Area - Green Isle
-93.703333,44.661944,Minnesota Valley State Recreation Area - 19825 Park Blvd; Jordan
-93.95694,45.31389,Lake Maria State Park - 11411 Clementa Ave NW; Monticello
-93.89861,45.08167,Malardi Lake Wildlife Management Area - 4665 Meridian Ave S; Montrose
-93.89167,45.05333,Woodland State Wildlife Management Area - Woodland Township
-93.79556,44.88944,Waconia State Wildlife Management Area - Waconia
-94.36889,44.52,Alfsborg State Wildlife Management Area - Winthrop
-94.33889,44.57417,Indian State Wildlife Management Area -Transit Township
-91.10889,47.50611,George H Crosby Manitou State Park - 7616 County Hwy 7; Finland
-90.15417,47.79389,Kadunce River State Park - MN-61; Grand Marais
-90.05833,47.85139,Judge C R Magney State Park - 4051 MN-61; Grand Marais
-89.611944,48.010278,Grand Portage State Park - 9393 MN-61; Grand Portage
-89.943148,47.935167,Grand Portage State Forest - East Cook
-90.56833,47.83778,Pat Bayle State Forest - West Cook
-90.505903,47.711046,Cascade River State Park - W 3481 MN 61; Lutsen
-90.87222,47.55444,Temperance River State Park - 7620 W Hwy 61; Schroeder
-91.20361,47.34028,Baptism River State Park - Lake County
-91.26389,47.35889,Tettegouche State Park - 5702 MN-61; Silver Bay
-91.46306,47.14694,Gooseberry Falls State Park - 3206 MN-61; Two Harbors
-91.39278,47.19222,Split Rock Lighthouse State Park
-95.158077,47.347184,La Salle Lake State Recreation Area - 10899 Co Hwy 9; Solway
-92.74861,46.20833,D A R Memorial State Forest - MN-23; Askov
-92.40222,46.34861,Nemadji State Forest - Nickerson Township
-93.2725,47.334444,Hill-Annex Mine State Park - 880 Gary St; Calumet
-92.33056,46.64972,Jay Cooke State Park - 780 Minnesota 210; Carlton
-92.85611,47.82556,Sturgeon River State Forest - Linden Grove Township
-94.76972,45.76556,Birch Lake State Forest - Ely
-92.1841,47.8271,Lake Vermilion State Park - Ely
-92.10278,47.93083,Burntside State Forest - St. Louis County
-92.00389,47.82,Purvis Ober State Natural Area - Ely
-91.79361,47.79,Bear Island State Forest - Stony River Township
-91.28611,47.89444,Lake Insula State Forest - Fall Lake Township
-91.06611,47.92528,Minnesota State Forest - Fall Lake Township
-92.07667,47.79639,Bear Head Lake State Park - 9301 Bear Head State Park Rd; Ely
-92.443425,47.482559,Iron Range Off-Highway Vehicle State Recreation Area - 7196 Pettit Rd; Gilbert
-93.15639,46.8375,Savanna Portage State Park - 55626 Lake Pl; McGregor
-92.736389,46.441667,Moose Lake State Park - 4252 CR 137; Moose Lake
-92.68472,48.17806,Kabetogama State Forest - Orr
-93.03,47.67278,McCarthy Beach State Park - 7622 McCarthy Beach Rd; Side Lake
-92.25611,47.82472,Tower-Soudan State Park - 1302 McKinley Park Rd; Soudan
-92.248825,47.816737,Soudan Underground Mine State Park - 1302 McKinley Park Rd; Soudan
-92.25389,48.12194,Jeanette State Forest - Northeast St Louis
-92.80306,46.34444,General C C Andrews State Forest - Windemere Township
-92.043984,44.061051,Whitewater State Park - 19041 MN-74; Altura
-91.58167,43.64278,Beaver Creek Valley State Park - 15954 CR 1; Caledonia
-91.45444,45.76417,Benson Creek State Wildlife Management Area - New Hartford Township
-92.525454,43.533576,Lake Louise State Park - 12385 766th Ave; Le Roy
-91.822222,44.161944,John A. Latsch State Park - US-61; Minnesota City
-92.17583,44.11667,Carley State Park - 50366 CR 4; Plainview
-92.211944,43.639722,Forestville Mystery Cave State Park - 21071 CR 118; Preston
-92.12639,44.33306,Zumbro State Wildlife Management Area - Zumbro Bottoms Rd; Wabasha
-91.399444,43.946389,Great River Bluffs State Park - 43605 Kipp Dr; Winona
-91.39917,43.94639,O L Kipp State Park - 43605 Kipp Dr; Winona
-94.10194,44.16222,Minneopa State Park - 54497 Gadwall Rd; Mankato
-93.49722,43.56583,Bear Lake State Wildlife Management Area - Albert Lea
-93.308889,43.635833,Myre-Big Island State Park - 19499 780th Ave; Albert Lea
-93.28889,43.62389,Helmer Myre State Park - 19499 780th Ave; Albert Lea
-94.94139,44.15111,Bashaw State Wildlife Management Area - Comfrey
-94.7797,44.10333,Wood Lake State Wildlife Management Area - Comfrey
-94.44139,44.08167,Wilson State Wildlife Management Area - Madelia Township
-94.39222,44.09028,Bergdahl State Wildlife Management Area - Madelia
-93.66972,44.47611,Bardel State Wildlife Management Area - New Prague
-94.47333,44.28833,Flandrau State Park - 1300 Summit Ave; New Ulm
-94.6875,44.06,Voss State Wildlife Management Area - St James
-93.53556,44.22111,Sakatah State Park - 50499 Sakatah Lake State Park Rd; Waterville
-93.535556,44.220833,Sakatah Lake State Park - 50499 Sakatah Lake State Park Rd; Waterville
-93.77639,43.65556,Walnut Lake State Wildlife Management Area - Wells
-95.63917,43.95528,Avoca State Wildlife Management Area - Avoca
-95.5575,43.97139,Irrupption State Wildlife Management Area - Avoca
-96.02139,44.14389,Van Eck State Wildlife Management Area - Balaton
-95.94528,44.17667,Bergman State Wildlife Management Area - Balaton
-95.03583,43.87111,Banks State Wildlife Management Area - Bingham Lake;
-94.98778,43.88694,Bennett State Wildlife Management Area - Bingham Lake
-95.56889,44.07472,Buffalo Lake State Wildlife Management Area - Currie
-95.68972,44.10222,Lake Shetek State Park - 163 State Park Rd; Currie
-96.1275,43.95306,Burke State Wildlife Management Area - Edgerton
-95.4475,43.89194,Talcot Lake State Wildlife Management Area - Dundee
-95.33361,43.84417,Winkler State Wildlife Management Area - Heron Lake
-96.08389,44.09806,Woodstock State Wildlife Management Area - Pipestone County
-96.34083,44.46111,Blue Wing State Wildlife Management Area - Ivanhoe
-96.3075,44.46639,Ivanhoe State Wildlife Management Area - Ivanhoe
-96.30139,44.42889,Ash Lake State Wildlife Management Area - Ivanhoe
-96.28389,44.46806,Iron Horse State Wildlife Management Area - Ivanhoe
-94.92389,43.7,Arzt State Wildlife Management Area - Jackson
-96.36389,43.89806,Split Rock Creek State Park - 336 50th Ave; Jasper
-95.19194,43.51417,Minnesota Slough State Wildlife Management A - 44419 710th St; Lakefield
-95.062778,43.726389,Kilen Woods State Park - 50200 860th St; Lakefield
-95.34722,44.33667,Waterbury State Wildlife Management Area - Lamberton
-96.18667,43.70694,Blue Mounds State Park - 1410 161st St; Luverne
-95.917327,44.35558,Camden State Park - 1897 Camden Park Rd; Lynd
-96.32778,44.19222,Altona State Wildlife Management Area - Pipestone
-95.72778,43.965,Big Slough State Wildlife Management Area - Slayton
-96.07306,44.06056,Van Beek State Wildlife Management Area - Woodstock
-95.01389,45.15694,Willmar State Wildlife Management Area - Willmar
-96.05917,45.50806,Alberta Marsh State Wildlife Management Area - Alberta
-94.73889,45.05833,Wieker State Wildlife Management Area - Atwater
-96.299772,45.1046864,Acton Marsh State Wildlife Management Area - Lac qui Parle County
-96.26028,45.23083,Lac Qui Parle State Wildlife Management Area - Bellingham
-95.48194,45.33833,Bench State Wildlife Management Area - Benson
-96.05861,44.76111,Big Rock State Wildlife Management Area - Boyd
-96.39528,44.62889,Bohemian State Wildlife Management Area - Canby
-96.17056,45.72861,Boekholt Grove Wildlife Management Area - Co Hwy 13; Chokio
-96.0125,44.83806,Wild Wings State Wildlife Management Area -  Dawson
-95.94556,44.50889,Grandview State Wildlife Management Area - Ghent
-96.58056,45.55861,Allen State Wildlife Management Area - Graceville
-95.45361,44.73806,Upper Sioux Agency State Park - 5908 MN-67; Granite Falls
-94.6788852,45.0827404,Acton State Wildlife Management Area - Meeker County
-95.835,45.58056,Weiler State Wildlife Management Area - Hancock
-96.06694,45.837071,Wilts State Wildlife Management Area - Herman
-94.89167,45.13,Yohi State Wildlife Management Area - Kandiyohi
-95.82778,44.55722,Vallers Wildlife Management Area - Marshall
-95.51278,44.98667,Boike State Wildlife Management Area - Maynard
-95.475,44.41972,Westline State Wildlife Management Area - Milroy
-95.93889,44.97083,Baxter State Wildlife Management Area - Montevideo
-95.98333,45.57611,Brouillet State Wildlife Management Area - Morris
-94.91278,45.34306,Burbank State Wildlife Management Area - New London
-95.02278,45.31972,Sibley State Park - 800 Sibley Park Rd NE; New London
-96.51278,45.3825,Big Stone Lake State Park - 35889 Meadowbrook State Park Rd; Ortonville
-95.12944,44.55139,Alexander Ramsey State Park - 99 E Oak St; Redwood Falls
-95.270278,45.320556,Monson Lake State Park - 1690 15th St NE; Sunburg
-95.896076,45.051209,Lac qui Parle State Park - 14047 20th St NW; Watson
-96.56667,45.86389,White Rock Dam State Wildlife Management Area - Wheaton
-95.28667,45.74917,Volkmann State Wildlife Management Area - Alexandria
-95.86722,45.87694,Isaacson State Wildlife Management Area - Barrett
-95.76389,45.92583,Alvstad State Wildlife Management Area - Barrett
-94.70333,45.86667,Ireland State Wildlife Management Area - Burtrum
-95.23528,46.02472,Big Spruce State Wildlife Management Area - Carlos
-95.3275,45.98667,Lake Carlos State Park - 2601 CR 38 NE; Carlos
-95.76,45.59028,Benson State Wildlife Management Area - Cyrus
-95.65917,45.66306,Van Luik State Wildlife Management Area - Cyrus
-95.75139,45.98972,Anderson State Wildlife Management Area - Evansville
-95.70972,45.92139,Urness State Wildlife Management Area - Evansville
-95.66194,46.03028,Balgaard State Wildlife Management Area - Evansville
-93.81833,45.61333,Bibles State Wildlife Management Area - Glendorado Township
-93.76167,45.61861,Benlacs State Wildlife Management Area - Foley
-95.2175,45.49806,Bangor State Wildlife Management Area - Glenwood
-94.69833,45.82611,Buckhead Lake State Wildlife Management Area - Grey Eagle
-93.18583,46.11639,Bean Dam State Wildlife Management Area - Isle
-93.48778,46.14472,Father Hennepin State Park - 1296 Father Hennepin Park Rd; Isle
-94.395,45.95889,Charles A Lindbergh State Park - 1615 Lindbergh Dr S; Little Falls
-95.59889,45.70694,Wade State Wildlife Management Area - Lowry
-95.25472,45.93972,Belle River State Wildlife Management Area - Nelson
-93.80806,46.20167,Whitefish Lake State Wildlife Management - Onamia
-93.74028,46.12889,Mille Lacs Kathio State Park - Onamia
-93.57,45.90778,Rum River State Forest - Onamia
-94.76056,45.41833,Zion State Wildlife Management Area - 27302W Ranch Rd; Richmond
-94.10417,46.12778,Wittiker State Wildlife Management Area - Pierz
-94.10972,45.755,Wisneski State Wildlife Management Area - Rice
-95.58972,45.66389,White Bear State Wildlife Management Area - Starbuck
-95.52167,45.5375,Glacial Lakes State Park - 25022 CR 41; Starbuck
-94.19889,46.28306,Cooks Wildlife Management Area - Cook Wildlife Rd SW; Brainerd
-94.318535,46.263946,Crow Wing State Park - 3124 State Park Rd; Brainerd
-93.87611,46.64639,Upper Dean State Wildlife Management Area - Aitkin
-93.69556,46.36583,Wealthwood State Forest - Aitkin County
-94.71222,46.83889,Badoura State Forest - Badoura Township
-94.68389,46.68,Foot Hills State Forest - MN-87; Backus
-94.96389,46.04389,Iona State Wildlife Management Area - Browerville
-95.09139,46.05889,Burleele State Wildlife Management Area - Eagle Bend
-93.84611,46.72694,Birchdale State Wildlife Management Area- Emily
-93.9775,46.489444,Cuyuna Country State Recreation Area - 307 3rd St; Ironton
-94.05167,46.56528,Crow Wing State Forest - Mission Township
-95.20167,47.1975,Itasca State Park - 36750 Main Park Dr; Park Rapids
-94.43472,46.41944,Pillsbury State Forest - Pillager
-94.62556,46.04861,Little Elk Wildlife Management Area - 200th St; Randall
-96.30556,46.7,Barnesville State Wildlife Management Area - Barnesville
-95.6679,46.3802,Glendalough State Park - 25287 Whitetail Ln; Battle Lake
-96.0225,47.4275,Bejou State Wildlife Management Area - Bejou
-95.58583,46.17028,Inspiration State Wildlife Management Area  - Clitherall
-95.86333,45.98694,Berskow State Wildlife Management Area - Elbow Lake
-96.04972,47.655,Bee Lake State Wildlife Management Area - Knute Township
-96.08111,46.14639,Aastad State Wildlife Management Area - Fergus Falls
-96.05306,46.23278,Valdine State Wildlife Management Area - Fergus Falls
-95.74833,47.65111,Brandsvold State Wildlife Management Area - Fosston
-96.3936725,47.4613549,Agassiz Number 2 State Wildlife Management Area - Gary
-96.34111,47.425,Agassiz Number 1 State Wildlife Management Area - Gary
-96.4675,46.86556,Buffalo River State Park - 565 155th St S; Glyndon
-96.35722,46.78111,Bjornson State Wildlife Management Area - Skree Township
-95.3775,46.24944,Almora State Wildlife Management Area - Henning
-95.35806,46.28833,Inman State Wildlife Management Area - Henning
-96.16361,46.99528,Atlanta State Wildlife Management Area - Hitterdal
-95.85389,47.75472,Lessor State Wildlife Management Area - McIntosh
-95.82611,47.7125,Enerson State Wildlife Management Area - McIntosh
-95.94361,47.39333,Wambach State Wildlife Management Area - Mahnomen
-95.86083,47.38583,Warren Lake State Wildlife Management Area - Mahnomen
-95.82194,47.4225,Vanose State Wildlife Management Area - Mahnomen
-95.78278,47.36167,Beaulife State Wildlife Management Area - Mahnomen
-95.4,46.67583,Butler State Wildlife Management Area - New York Mills
-95.31639,46.62361,Bluff Creek State Wildlife Management Area - New York Mills
-95.975,47.16167,Waubun State Wildlife Management Area - Ogema
-95.865,47.06583,Teiken-Dalve Wildlife Management Area - 340 St; Ogema
-95.94889,46.53361,Maplewood State Park - 39721 Park Entrance Rd; Pelican 
-95.755,46.45111,Amor State Wildlife Management Area - Richville
-96.43528,46.5475,Atherton State Wildlife Management Area - Rothsay
-96.32361,46.40833,Akron State Wildlife Management Area - Rothsay
-96.24278,47.2275,Vangsness State Wildlife Management Area - Twin Valley
-96.32861,47.08389,Ulen State Wildlife Management Area - Ulen
-96.28611,47.00806,Aspen State Wildlife Management Area - Ulen
-95.8775,47.1275,White Earth State Wildlife Management Area - Waubun
-96.10111,46.0925,Bergerud State Wildlife Management Area - Wendell
-94.69111,47.56778,Buena Vista State Forest - Bemidji
-94.8225,47.53639,Lake Bemidji State Park - 3401 State Park Rd NE; Bemidji
-94.18306,48.18639,Pine Island State Forest - Northwest Koochiching
-93.5825,48.15139,Koochiching State Forest - South Koochiching
-93.94167,47.79722,Big Fork State Forest - Bigfork
-93.56278,47.70444,State Park Headquarters -56956 Scenic Hwy; Bigfork
-93.56278,47.71583,Scenic State Park - 56956 Scenic Hwy; Bigfork
-94.0775,48.642222,Franz Jevne State Park - MN-11; Birchdale
-94.4375,47.65417,Blackduck State Forest - Birch Township
-94.695,47.40278,Wolf Lake State Wildlife Management Area - Cass Lake
-94.58306,47.26611,Welsh Lake State Forest - Cass Lake
-93.799722,47.224722,Schoolcraft State Park - 9042 Schoolcraft Ln NE; Deer River
-94.23028,47.21028,Battleground State Forest - Gould Township
-95.57472,47.83583,Le Blanc State Wildlife Management Area - Winsor Township
-95.62972,47.77472,Hangaard State Wildlife Management Area - Gully
-94.58528,47.73167,Pine Tree State Park - Hines
-94.7,48.06083,Shotley State Wildlife Management Area - Kelliher
-94.555,48.03556,Red Lake State Forest - Shotley Township
